Time(Iteration),UCBLinearBandit,TSLinearBandit
1521,23.68029384948962,71.08192840741393
1522,23.682377212443967,71.08192840741393
1523,23.684460575398315,71.08401177036828
1524,23.686543938352663,71.09287868876737
1525,23.688627301307015,71.11949336892891
1526,23.688627301307015,71.12627692437366
1527,23.688627301307015,71.12836028732801
1528,23.688627301307015,71.12836028732801
1529,23.688627301307015,71.17711850548532
1530,23.688627301307015,71.17711850548532
1531,23.688627301307015,71.17711850548532
1532,23.688627301307015,71.18790657778895
1533,23.688627301307015,71.19823948858756
1534,23.688627301307015,71.26774654856575
1535,23.688627301307015,71.26774654856575
1536,23.688627301307015,71.2952975480541
1537,23.690710664261363,71.31092012266348
1538,23.690710664261363,71.3240328739329
1539,23.690710664261363,71.3240328739329
1540,23.690710664261363,71.35525128300733
1541,23.690710664261363,71.41930850803492
1542,23.690710664261363,71.42624290522764
1543,23.69279402721571,71.42624290522764
1544,23.69279402721571,71.45640757571002
1545,23.706683562396623,71.45640757571002
1546,23.706683562396623,71.49722035498769
1547,23.706683562396623,71.50728387151506
1548,23.706683562396623,71.50728387151506
1549,23.706683562396623,71.52672320045046
1550,23.706683562396623,71.53185782451192
1551,23.706683562396623,71.53943938907662
1552,23.74670013993405,71.53943938907662
1553,23.74670013993405,71.54839180177446
1554,23.74670013993405,71.5551753572192
1555,23.74670013993405,71.58261887064376
1556,23.74670013993405,71.61460173961942
1557,23.74670013993405,71.61460173961942
1558,23.74670013993405,71.61460173961942
1559,23.74670013993405,71.6246652561468
1560,23.74670013993405,71.6246652561468
1561,23.74670013993405,71.6246652561468
1562,23.74670013993405,71.6246652561468
1563,23.74670013993405,71.63031870438897
1564,23.74670013993405,71.66429646756328
1565,23.74670013993405,71.70257641968925
1566,23.74670013993405,71.70257641968925
1567,23.74670013993405,71.71092331012348
1568,23.74670013993405,71.72112444020017
1569,23.74670013993405,71.72112444020017
1570,23.74670013993405,71.72112444020017
1571,23.74670013993405,71.72112444020017
1572,23.74670013993405,71.72112444020017
1573,23.74670013993405,71.72112444020017
1574,23.74670013993405,71.72112444020017
1575,23.74670013993405,71.73145735099878
1576,23.74670013993405,71.73145735099878
1577,23.74670013993405,71.74337553050496
1578,23.74670013993405,71.74337553050496
1579,23.74670013993405,71.74337553050496
1580,23.74670013993405,71.75582587753787
1581,23.74670013993405,71.78255785882968
1582,23.74670013993405,71.79151027152751
1583,23.74670013993405,71.79151027152751
1584,23.74670013993405,71.80581497640146
1585,23.74670013993405,71.81068375886966
1586,23.74670013993405,71.82815814592702
1587,23.74670013993405,71.8536350588906
1588,23.74670013993405,71.87187697437702
1589,23.773318005054627,71.87187697437702
1590,23.773318005054627,71.87643806588267
1591,23.773318005054627,71.87643806588267
1592,23.773318005054627,71.91992332194809
1593,23.773318005054627,71.91992332194809
1594,23.773318005054627,71.9247921044163
1595,23.773318005054627,71.95009615898184
1596,23.773318005054627,71.95009615898184
1597,23.773318005054627,71.95009615898184
1598,23.773318005054627,71.96216518023601
1599,23.773318005054627,71.97111759293385
1600,23.773318005054627,71.97111759293385
1601,23.773318005054627,71.97111759293385
1602,23.773318005054627,71.98108671930106
1603,23.773318005054627,71.98735024678093
1604,23.773318005054627,71.99838602243312
1605,23.773318005054627,72.01765419157518
1606,23.773318005054627,72.01765419157518
1607,23.773318005054627,72.03174725617718
1608,23.773318005054627,72.03174725617718
1609,23.773318005054627,72.04181077270457
1610,23.773318005054627,72.04637186421022
1611,23.773318005054627,72.04637186421022
1612,23.773318005054627,72.05634099057741
1613,23.773318005054627,72.06392255514211
1614,23.773318005054627,72.07822726001606
1615,23.773318005054627,72.07822726001606
1616,23.773318005054627,72.08031062297042
1617,23.773318005054627,72.0859640712126
1618,23.773318005054627,72.13993703213087
1619,23.773318005054627,72.13993703213087
1620,23.773318005054627,72.1648992546017
1621,23.773318005054627,72.17185140002427
1622,23.773318005054627,72.17672018249246
1623,23.773318005054627,72.17672018249246
1624,23.773318005054627,72.17672018249246
1625,23.773318005054627,72.17672018249246
1626,23.773318005054627,72.24092529959918
1627,23.773318005054627,72.24092529959918
1628,23.773318005054627,72.24548639110483
1629,23.773318005054627,72.24548639110483
1630,23.773318005054627,72.24548639110483
1631,23.773318005054627,72.28269278698649
1632,23.773318005054627,72.2875615694547
1633,23.773318005054627,72.2875615694547
1634,23.773318005054627,72.34684100560006
1635,23.773318005054627,72.3489243685544
1636,23.773318005054627,72.3489243685544
1637,23.773318005054627,72.3489243685544
1638,23.773318005054627,72.3489243685544
1639,23.773318005054627,72.3588934949216
1640,23.773318005054627,72.3588934949216
1641,23.773318005054627,72.378721093331
1642,23.775401368008975,72.41771222858213
1643,23.775401368008975,72.45120254236444
1644,23.775401368008975,72.51113185246099
1645,23.775401368008975,72.51113185246099
1646,23.775401368008975,72.51113185246099
1647,23.775401368008975,72.51113185246099
1648,23.775401368008975,72.52549697247044
1649,23.775401368008975,72.5311504207126
1650,23.777484730963323,72.5311504207126
1651,23.777484730963323,72.5311504207126
1652,23.78506629552803,72.53793397615735
1653,23.792647860092735,72.5519651048198
1654,23.800229424657438,72.58501136014931
1655,23.807810989222144,72.59127488762917
1656,23.81539255378685,72.59127488762917
1657,23.822974118351556,72.64116468592184
1658,23.830555682916263,72.65892035763727
1659,23.838137247480965,72.70230065183488
1660,23.84571881204567,72.70230065183488
1661,23.853300376610377,72.70438401478923
1662,23.860881941175084,72.71435314115644
1663,23.860881941175084,72.72000658939861
1664,23.860881941175084,72.75986021406813
1665,23.860881941175084,72.75986021406813
1666,23.860881941175084,72.76472899653632
1667,23.860881941175084,72.76986362059777
1668,23.860881941175084,72.76986362059777
1669,23.860881941175084,72.80813885866525
1670,23.860881941175084,72.81300764113345
1671,23.860881941175084,72.8150910040878
1672,23.860881941175084,72.85233906941922
1673,23.860881941175084,72.87117449812584
1674,23.860881941175084,72.87117449812584
1675,23.860881941175084,72.87117449812584
1676,23.860881941175084,72.88392195417607
1677,23.860881941175084,72.90684294908871
1678,23.860881941175084,72.90684294908871
1679,23.860881941175084,72.90684294908871
1680,23.860881941175084,72.90684294908871
1681,23.860881941175084,72.90684294908871
1682,23.860881941175084,72.90684294908871
1683,23.860881941175084,72.90684294908871
1684,23.860881941175084,72.90684294908871
1685,23.860881941175084,72.91197757315017
1686,23.860881941175084,72.91197757315017
1687,23.860881941175084,72.91197757315017
1688,23.860881941175084,72.92194669951738
1689,23.860881941175084,72.92889884493994
1690,23.860881941175084,72.92889884493994
1691,23.860881941175084,72.92889884493994
1692,23.860881941175084,72.92889884493994
1693,23.860881941175084,72.92889884493994
1694,23.860881941175084,72.92889884493994
1695,23.860881941175084,72.93098220789429
1696,23.860881941175084,72.93098220789429
1697,23.860881941175084,72.93871901909081
1698,23.860881941175084,72.93871901909081
1699,23.860881941175084,72.94593700610662
1700,23.860881941175084,72.94593700610662
1701,23.860881941175084,72.94593700610662
1702,23.860881941175084,72.94802036906097
1703,23.860881941175084,72.95010373201532
1704,23.860881941175084,72.95010373201532
1705,23.860881941175084,72.95010373201532
1706,23.860881941175084,72.99417853621722
1707,23.860881941175084,72.99417853621722
1708,23.860881941175084,73.05648410930353
1709,23.860881941175084,73.05856747225788
1710,23.860881941175084,73.06751988495571
1711,23.860881941175084,73.06751988495571
1712,23.860881941175084,73.06751988495571
1713,23.860881941175084,73.06751988495571
1714,23.860881941175084,73.06751988495571
1715,23.860881941175084,73.06960324791007
1716,23.860881941175084,73.06960324791007
1717,23.860881941175084,73.06960324791007
1718,23.860881941175084,73.07966676443745
1719,23.860881941175084,73.07966676443745
1720,23.860881941175084,73.10327687746344
1721,23.860881941175084,73.10327687746344
1722,23.860881941175084,73.11222929016128
1723,23.860881941175084,73.11222929016128
1724,23.860881941175084,73.11222929016128
1725,23.860881941175084,73.11222929016128
1726,23.860881941175084,73.11709807262949
1727,23.860881941175084,73.11709807262949
1728,23.860881941175084,73.11918143558384
1729,23.860881941175084,73.11918143558384
1730,23.860881941175084,73.12596499102857
1731,23.860881941175084,73.13161843927074
1732,23.860881941175084,73.15136495211493
1733,23.860881941175084,73.15136495211493
1734,23.860881941175084,73.15136495211493
1735,23.860881941175084,73.15136495211493
1736,23.860881941175084,73.15831709753749
1737,23.860881941175084,73.18607877258539
1738,23.860881941175084,73.18607877258539
1739,23.860881941175084,73.21046746250042
1740,23.860881941175084,73.21046746250042
1741,23.860881941175084,73.21046746250042
1742,23.860881941175084,73.21533624496863
1743,23.860881941175084,73.22020502743683
1744,23.860881941175084,73.22020502743683
1745,23.860881941175084,73.22020502743683
1746,23.860881941175084,73.27147386038322
1747,23.860881941175084,73.27147386038322
1748,23.860881941175084,73.27147386038322
1749,23.860881941175084,73.2920287839628
1750,23.860881941175084,73.30491567321003
1751,23.860881941175084,73.30491567321003
1752,23.860881941175084,73.33623876585494
1753,23.860881941175084,73.34519117855278
1754,23.860881941175084,73.34519117855278
1755,23.860881941175084,73.34727454150713
1756,23.860881941175084,73.35214332397534
1757,23.860881941175084,73.35214332397534
1758,23.860881941175084,73.35214332397534
1759,23.860881941175084,73.37510063526938
1760,23.860881941175084,73.37510063526938
1761,23.860881941175084,73.42157215193893
1762,23.860881941175084,73.42365551489328
1763,23.860881941175084,73.42365551489328
1764,23.860881941175084,73.42573887784764
1765,23.860881941175084,73.42573887784764
1766,23.860881941175084,73.42573887784764
1767,23.860881941175084,73.42782224080199
1768,23.860881941175084,73.42782224080199
1769,23.860881941175084,73.4735900448313
1770,23.860881941175084,73.4735900448313
1771,23.860881941175084,73.4735900448313
1772,23.860881941175084,73.481171609396
1773,23.860881941175084,73.481171609396
1774,23.860881941175084,73.481171609396
1775,23.860881941175084,73.481171609396
1776,23.860881941175084,73.481171609396
1777,23.860881941175084,73.51181021776355
1778,23.860881941175084,73.51667900023175
1779,23.860881941175084,73.53965243556401
1780,23.860881941175084,73.54530588380618
1781,23.860881941175084,73.54986697531183
1782,23.860881941175084,73.57244137349623
1783,23.860881941175084,73.57244137349623
1784,23.860881941175084,73.57244137349623
1785,23.860881941175084,73.57244137349623
1786,23.860881941175084,73.57244137349623
1787,23.860881941175084,73.58843520557016
1788,23.860881941175084,73.60405778017955
1789,23.860881941175084,73.60405778017955
1790,23.860881941175084,73.60405778017955
1791,23.860881941175084,73.66450999091927
1792,23.860881941175084,73.66450999091927
1793,23.860881941175084,73.66450999091927
1794,23.860881941175084,73.67839952610018
1795,23.860881941175084,73.68405297434235
1796,23.860881941175084,73.71024515169462
1797,23.860881941175084,73.71511393416282
1798,23.860881941175084,73.71967502566847
1799,23.860881941175084,73.71967502566847
1800,23.860881941175084,73.72973854219585
1801,23.860881941175084,73.72973854219585
1802,23.860881941175084,73.7318219051502
1803,23.860881941175084,73.76333824895477
1804,23.860881941175084,73.76333824895477
1805,23.860881941175084,73.76333824895477
1806,23.860881941175084,73.76333824895477
1807,23.860881941175084,73.77764295382872
1808,23.860881941175084,73.77764295382872
1809,23.860881941175084,73.77764295382872
1810,23.860881941175084,73.78650987222781
1811,23.860881941175084,73.78650987222781
1812,23.860881941175084,73.78650987222781
1813,23.860881941175084,73.79409143679251
1814,23.860881941175084,73.80928957738134
1815,23.860881941175084,73.80928957738134
1816,23.860881941175084,73.81555310486121
1817,23.860881941175084,73.8204218873294
1818,23.860881941175084,73.87226923076925
1819,23.860881941175084,73.8743525937236
1820,23.860881941175084,73.8743525937236
1821,23.860881941175084,73.8743525937236
1822,23.860881941175084,73.88710004977382
1823,23.860881941175084,73.89844469672421
1824,23.8791238566615,73.89844469672421
1825,23.8791238566615,73.89844469672421
1826,23.8791238566615,73.91424168386717
1827,23.8791238566615,73.91632504682153
1828,23.8791238566615,73.91632504682153
1829,23.8791238566615,73.91632504682153
1830,23.8791238566615,73.91632504682153
1831,23.8791238566615,73.91632504682153
1832,23.8791238566615,73.91632504682153
1833,23.8791238566615,73.91632504682153
1834,23.8791238566615,73.91632504682153
1835,23.8791238566615,73.91632504682153
1836,23.8791238566615,73.91632504682153
1837,23.8791238566615,73.9219784950637
1838,23.8791238566615,73.9219784950637
1839,23.8791238566615,73.97213763520139
1840,23.8791238566615,73.97892119064612
1841,23.8791238566615,73.97892119064612
1842,23.8791238566615,73.97892119064612
1843,23.8791238566615,73.97892119064612
1844,23.8791238566615,73.97892119064612
1845,23.8791238566615,73.97892119064612
1846,23.8791238566615,74.06167406067802
1847,23.8791238566615,74.09601896665997
1848,23.8791238566615,74.09601896665997
1849,23.8791238566615,74.09601896665997
1850,23.8791238566615,74.1370767649786
1851,23.8791238566615,74.15096630015951
1852,23.8791238566615,74.15096630015951
1853,23.8791238566615,74.15991871285735
1854,23.8791238566615,74.19926987344112
1855,23.8791238566615,74.19926987344112
1856,23.8791238566615,74.20135323639548
1857,23.8791238566615,74.20135323639548
1858,23.8791238566615,74.20135323639548
1859,23.8791238566615,74.21132236276269
1860,23.8791238566615,74.21132236276269
1861,23.8791238566615,74.21132236276269
1862,23.8791238566615,74.2212914891299
1863,23.8791238566615,74.24669021259385
1864,23.8791238566615,74.24669021259385
1865,23.8791238566615,74.24669021259385
1866,23.8791238566615,74.29305868102975
1867,23.8791238566615,74.29305868102975
1868,23.8791238566615,74.29305868102975
1869,23.8791238566615,74.29305868102975
1870,23.8791238566615,74.29984223647448
1871,23.8791238566615,74.31004336655118
1872,23.8791238566615,74.31004336655118
1873,23.8791238566615,74.31004336655118
1874,23.8791238566615,74.31682692199591
1875,23.89861950546439,74.32169570446412
1876,23.905553902657115,74.34061724352917
1877,23.905553902657115,74.34061724352917
1878,23.905553902657115,74.34061724352917
1879,23.905553902657115,74.34061724352917
1880,23.905553902657115,74.38534822626474
1881,23.905553902657115,74.39965293113869
1882,23.905553902657115,74.39965293113869
1883,23.905553902657115,74.39965293113869
1884,23.905553902657115,74.4368186833135
1885,23.905553902657115,74.4368186833135
1886,23.905553902657115,74.4368186833135
1887,23.905553902657115,74.46734428222534
1888,23.905553902657115,74.46734428222534
1889,23.905553902657115,74.52268927488305
1890,23.905553902657115,74.536993979757
1891,23.91248829984984,74.54705749628437
1892,23.91248829984984,74.55161858779002
1893,23.91248829984984,74.55161858779002
1894,23.91248829984984,74.55675321185147
1895,23.91248829984984,74.55675321185147
1896,23.91248829984984,74.64713591630792
1897,23.91248829984984,74.64713591630792
1898,23.91248829984984,74.64921927926227
1899,23.91248829984984,74.64921927926227
1900,23.91248829984984,74.64921927926227
1901,23.91248829984984,74.64921927926227
1902,23.91248829984984,74.66904687767166
1903,23.91248829984984,74.66904687767166
1904,23.91248829984984,74.66904687767166
1905,23.91248829984984,74.66904687767166
1906,23.91248829984984,74.67113024062601
1907,23.91248829984984,74.67113024062601
1908,23.91248829984984,74.67113024062601
1909,23.91248829984984,74.6883150468137
1910,23.91248829984984,74.6883150468137
1911,23.91248829984984,74.70220458199461
1912,23.91248829984984,74.70220458199461
1913,23.91248829984984,74.70220458199461
1914,23.91248829984984,74.70898813743935
1915,23.91248829984984,74.70898813743935
1916,23.922551816377215,74.70898813743935
1917,23.932615332904593,74.71385691990756
1918,23.948942376911837,74.71385691990756
1919,23.955205904391704,74.718991543969
1920,23.96146943187157,74.718991543969
1921,23.96146943187157,74.718991543969
1922,23.974582183140992,74.76025135179077
1923,23.987694934410413,74.76025135179077
1924,23.987694934410413,74.76025135179077
1925,23.987694934410413,74.77530757590003
1926,23.987694934410413,74.81888275241734
1927,23.987694934410413,74.82096611537169
1928,23.997758450937788,74.82096611537169
1929,23.997758450937788,74.82096611537169
1930,23.997758450937788,74.83637951180789
1931,23.997758450937788,74.83846287476224
1932,23.997758450937788,74.85564768094994
1933,23.997758450937788,74.91461541845484
1934,23.997758450937788,74.95469437080219
1935,23.997758450937788,74.95469437080219
1936,23.997758450937788,74.95469437080219
1937,23.997758450937788,74.95469437080219
1938,23.997758450937788,74.95469437080219
1939,23.997758450937788,74.97216875785955
1940,23.997758450937788,75.00544772995478
1941,23.997758450937788,75.00544772995478
1942,24.007727577305,75.03771904331754
1943,24.007727577305,75.08129421983483
1944,24.007727577305,75.09768228766313
1945,24.007727577305,75.09768228766313
1946,24.007727577305,75.1033357359053
1947,24.007727577305,75.1033357359053
1948,24.007727577305,75.10959926338518
1949,24.016780167593645,75.10959926338518
1950,24.02583275788229,75.10959926338518
1951,24.034885348170935,75.10959926338518
1952,24.034885348170935,75.12390396825913
1953,24.034885348170935,75.15538929176826
1954,24.034885348170935,75.17182690520453
1955,24.034885348170935,75.1774803534467
1956,24.034885348170935,75.20651973015944
1957,24.034885348170935,75.21658324668682
1958,24.034885348170935,75.24322023791795
1959,24.034885348170935,75.24322023791795
1960,24.034885348170935,75.30792006974119
1961,24.034885348170935,75.30792006974119
1962,24.034885348170935,75.30792006974119
1963,24.034885348170935,75.31000343269554
1964,24.034885348170935,75.31000343269554
1965,24.034885348170935,75.315138056757
1966,24.034885348170935,75.37022730232478
1967,24.034885348170935,75.37022730232478
1968,24.034885348170935,75.37022730232478
1969,24.034885348170935,75.37022730232478
1970,24.034885348170935,75.37231066527913
1971,24.034885348170935,75.37231066527913
1972,24.034885348170935,75.37231066527913
1973,24.034885348170935,75.37231066527913
1974,24.034885348170935,75.37439402823348
1975,24.034885348170935,75.37647739118783
1976,24.034885348170935,75.38213083943
1977,24.034885348170935,75.38213083943
1978,24.034885348170935,75.38891439487475
1979,24.034885348170935,75.46879607145755
1980,24.034885348170935,75.46879607145755
1981,24.034885348170935,75.46879607145755
1982,24.034885348170935,75.4708794344119
1983,24.034885348170935,75.4708794344119
1984,24.034885348170935,75.4708794344119
1985,24.034885348170935,75.47296279736625
1986,24.034885348170935,75.47861624560842
1987,24.034885348170935,75.47861624560842
1988,24.034885348170935,75.48317733711407
1989,24.034885348170935,75.48317733711407
1990,24.034885348170935,75.48317733711407
1991,24.073523556808965,75.48317733711407
1992,24.073523556808965,75.48317733711407
1993,24.073523556808965,75.4909141483106
1994,24.073523556808965,75.4909141483106
1995,24.073523556808965,75.4909141483106
1996,24.073523556808965,75.53208658510675
1997,24.073523556808965,75.53208658510675
1998,24.073523556808965,75.53774003334892
1999,24.073523556808965,75.54807294414753
